1	1999	1	3	1
1	1999	1	3	2
1	1999	1	3	3
2	1999	1	3	4
2	1999	1	3	5
2	1999	1	3	6
3	1999	1	5	7
3	1999	1	5	8
3	1999	1	5	9
3	1999	1	5	10
3	1999	1	5	11
4	1999	1	3	12
4	1999	1	3	13
4	1999	1	3	14
5	1999	1	3	15
5	1999	1	3	16
5	1999	1	3	17
6	2000	1	4	18
6	2000	1	4	19
6	2000	1	4	20
6	2000	1	4	21
7	2000	1	1	22
8	2000	1	2	23
8	2000	1	2	24
9	2000	1	5	25
9	2000	1	5	26
9	2000	1	5	27
9	2000	1	5	28
9	2000	1	5	29
10	2000	1	2	30
10	2000	1	2	31
11	2000	1	3	32
11	2000	1	3	33
11	2000	1	3	34
12	2000	1	2	35
12	2000	1	2	36
13	2001	1	5	37
13	2001	1	5	38
13	2001	1	5	39
13	2001	1	5	40
13	2001	1	5	41
14	2001	2	3	42
14	2001	2	3	43
14	2001	2	3	44
15	2001	2	5	45
15	2001	2	5	46
15	2001	2	5	47
15	2001	2	5	48
15	2001	2	5	49
16	2001	2	3	50
16	2001	2	3	51
16	2001	2	3	52
17	2002	1	3	40
17	2002	1	3	53
17	2002	1	3	41
18	2002	2	2	54
18	2002	2	2	55
19	2002	2	4	56
19	2002	2	4	57
19	2002	2	4	58
19	2002	2	4	59
20	2002	1	2	60
20	2002	1	2	61
21	2002	2	3	62
21	2002	2	3	63
21	2002	2	3	64
22	2002	2	4	65
22	2002	2	4	66
22	2002	2	4	67
22	2002	2	4	68
23	2003	2	3	69
23	2003	2	3	70
23	2003	2	3	71
24	2003	1	4	72
24	2003	1	4	73
24	2003	1	4	74
24	2003	1	4	75
25	2003	2	5	76
25	2003	2	5	77
25	2003	2	5	78
25	2003	2	5	79
25	2003	2	5	80
26	2003	1	3	81
26	2003	1	3	82
26	2003	1	3	83
27	2003	2	3	84
27	2003	2	3	85
27	2003	2	3	86
28	2004	1	4	87
28	2004	1	4	88
28	2004	1	4	89
28	2004	1	4	90
29	2004	2	4	91
29	2004	2	4	92
29	2004	2	4	93
