1	2005	1	1	1
2	2005	2	2	2
2	2005	2	2	3
3	2005	1	2	4
3	2005	1	2	5
4	2005	1	2	6
4	2005	1	2	7
5	2005	1	2	8
5	2005	1	2	9
6	2005	1	4	10
6	2005	1	4	11
6	2005	1	4	12
6	2005	1	4	13
7	2005	1	3	14
7	2005	1	3	15
7	2005	1	3	16
8	2005	2	3	17
8	2005	2	3	18
8	2005	2	3	19
9	2005	1	6	20
9	2005	1	6	21
9	2005	1	6	22
9	2005	1	6	23
9	2005	1	6	24
9	2005	1	6	25
10	2005	1	4	26
10	2005	1	4	27
10	2005	1	4	28
10	2005	1	4	29
11	2005	1	4	30
11	2005	1	4	31
11	2005	1	4	32
11	2005	1	4	33
12	2005	1	3	34
12	2005	1	3	35
12	2005	1	3	36
13	2005	2	3	37
13	2005	2	3	38
13	2005	2	3	39
14	2005	2	4	40
14	2005	2	4	41
14	2005	2	4	42
14	2005	2	4	43
15	2005	1	2	44
15	2005	1	2	45
16	2005	1	9	46
16	2005	1	9	47
16	2005	1	9	48
16	2005	1	9	49
16	2005	1	9	50
16	2005	1	9	51
16	2005	1	9	52
16	2005	1	9	53
16	2005	1	9	54
17	2005	1	2	55
17	2005	1	2	56
18	2005	1	2	57
18	2005	1	2	58
19	2005	2	1	59
20	2005	2	3	60
20	2005	2	3	61
20	2005	2	3	62
21	2005	1	3	63
21	2005	1	3	64
21	2005	1	3	65
22	2005	1	3	66
22	2005	1	3	67
22	2005	1	3	68
23	2005	1	3	69
23	2005	1	3	70
23	2005	1	3	71
24	2005	1	3	72
24	2005	1	3	73
24	2005	1	3	74
25	2005	2	3	75
25	2005	2	3	76
25	2005	2	3	77
26	2005	1	3	78
26	2005	1	3	79
26	2005	1	3	80
27	2005	1	4	81
27	2005	1	4	82
27	2005	1	4	83
27	2005	1	4	84
28	2005	1	1	85
29	2005	1	4	57
29	2005	1	4	86
29	2005	1	4	87
29	2005	1	4	88
30	2005	1	3	89
30	2005	1	3	90
30	2005	1	3	91
31	2005	2	2	92
31	2005	2	2	93
32	2005	2	3	94
32	2005	2	3	95
32	2005	2	3	96
33	2005	2	5	97
33	2005	2	5	98
33	2005	2	5	99
33	2005	2	5	100
33	2005	2	5	101
34	2005	2	1	102
35	2005	1	2	103
35	2005	1	2	104
36	2005	2	3	105
36	2005	2	3	106
36	2005	2	3	107
37	2005	2	4	108
37	2005	2	4	109
37	2005	2	4	110
37	2005	2	4	111
38	2005	2	3	112
38	2005	2	3	113
38	2005	2	3	114
39	2005	1	4	115
39	2005	1	4	116
39	2005	1	4	117
39	2005	1	4	118
40	2005	1	4	119
40	2005	1	4	120
40	2005	1	4	121
40	2005	1	4	122
41	2005	1	3	123
41	2005	1	3	124
41	2005	1	3	125
42	2005	2	2	126
42	2005	2	2	127
43	2005	1	2	128
43	2005	1	2	129
44	2005	1	3	130
44	2005	1	3	131
44	2005	1	3	132
45	2005	1	3	133
45	2005	1	3	134
45	2005	1	3	135
46	2005	2	4	136
46	2005	2	4	137
46	2005	2	4	138
46	2005	2	4	139
47	2005	2	2	140
47	2005	2	2	141
48	2005	1	2	142
48	2005	1	2	143
49	2005	2	4	144
49	2005	2	4	145
49	2005	2	4	146
49	2005	2	4	147
50	2005	1	3	148
50	2005	1	3	149
50	2005	1	3	150
51	2005	1	3	151
51	2005	1	3	152
51	2005	1	3	153
52	2005	1	1	154
53	2005	1	3	155
53	2005	1	3	156
53	2005	1	3	157
54	2005	2	3	158
54	2005	2	3	159
54	2005	2	3	160
55	2005	2	2	161
55	2005	2	2	162
56	2005	2	1	163
57	2005	1	1	44
58	2005	2	2	164
58	2005	2	2	165
59	2005	2	2	166
59	2005	2	2	167
60	2005	2	2	168
60	2005	2	2	169
61	2005	1	3	170
61	2005	1	3	171
61	2005	1	3	172
62	2005	2	2	173
62	2005	2	2	174
63	2005	2	3	175
63	2005	2	3	176
63	2005	2	3	177
64	2005	2	4	178
64	2005	2	4	179
64	2005	2	4	180
64	2005	2	4	181
65	2005	2	3	182
65	2005	2	3	183
65	2005	2	3	184
66	2005	1	1	185
67	2005	1	4	186
67	2005	1	4	187
67	2005	1	4	188
67	2005	1	4	189
68	2005	1	3	190
68	2005	1	3	191
68	2005	1	3	192
69	2005	1	2	193
69	2005	1	2	194
70	2005	2	2	195
70	2005	2	2	196
71	2005	1	1	197
72	2005	2	3	198
72	2005	2	3	15
72	2005	2	3	199
73	2005	1	3	200
73	2005	1	3	201
73	2005	1	3	202
74	2005	1	5	203
74	2005	1	5	204
74	2005	1	5	205
74	2005	1	5	206
74	2005	1	5	194
75	2005	2	3	207
75	2005	2	3	208
75	2005	2	3	209
76	2005	2	3	210
76	2005	2	3	211
76	2005	2	3	212
77	2005	1	1	213
78	2005	1	6	138
78	2005	1	6	139
78	2005	1	6	214
78	2005	1	6	215
78	2005	1	6	216
78	2005	1	6	217
79	2005	2	1	218
80	2005	2	2	219
80	2005	2	2	220
81	2005	1	3	221
81	2005	1	3	222
81	2005	1	3	223
82	2005	1	2	224
82	2005	1	2	225
83	2005	2	2	226
83	2005	2	2	227
84	2005	2	3	228
84	2005	2	3	229
84	2005	2	3	230
85	2005	1	4	26
85	2005	1	4	27
85	2005	1	4	28
85	2005	1	4	29
86	2005	2	1	231
87	2005	2	2	232
87	2005	2	2	233
88	2005	1	2	234
88	2005	1	2	235
89	2005	1	3	236
89	2005	1	3	237
89	2005	1	3	238
90	2005	1	2	239
90	2005	1	2	240
91	2005	1	2	241
91	2005	1	2	242
92	2005	1	4	243
92	2005	1	4	244
92	2005	1	4	245
92	2005	1	4	246
93	2005	1	2	247
