10.1103/PhysRevE.64.016218|2001-06-25|b'05.45.Xt><05.20.-y><05.40.-a><64.60.Ht'|b'J. A. Acebr\xc3\xb3n><A. Perales><R. Spigler',,,
10.1103/PhysRevE.64.046104|2001-09-19|b'61.43.Hv><64.60.Ak'|b'M. B. Hastings',,,
10.1103/PhysRevE.64.050901|2001-10-24|b'87.23.Ge><05.10.-a><89.75.Hc'|b'Dami\xc3\xa1n H. Zanette',,,
10.1103/PhysRevE.64.057102|2001-10-19|b'64.60.Ak><05.40.-a><81.10.Aj'|b'Xiao-Hong Wang',,,
10.1103/PhysRevE.64.036114|2001-08-27|b'64.60.Ak><75.50.Lk><05.10.Ln'|b'Yusuke Tomita><Yutaka Okabe',,,
10.1103/PhysRevE.64.066124|2001-11-26|b'05.30.-d><03.65.Yz><05.40.-a><64.60.Cn'|b'Alessandro Cuccoli><Andrea Fubini><Valerio Tognetti><Ruggero Vaia',,,
10.1103/PhysRevE.64.020101|2001-07-19|b'05.40.-a><64.60.Ak><68.35.Bs><91.10.Jf'|b'Jaan Kalda',,,
10.1103/PhysRevE.64.046132|2001-09-26|b'89.75.Hc><87.23.Ge><89.65.-s'|b'Emily M. Jin><Michelle Girvan><M. E. J. Newman',,,
10.1103/PhysRevE.64.026123|2001-07-25|b'64.60.Fr><05.50.+q><68.35.Rh'|b'A. Macio\xc5\x82ek><A. Drzewi\xc5\x84ski><A. Ciach',,,
10.1103/PhysRevE.64.011402|2001-06-13|b'82.70.Dd><64.60.Cn><64.70.-p><65.40.Gr'|b'Chang-ming Xiao><Guo-jun Jin><Xiao-dong Shi><Yu-qiang Ma',,,
10.1103/PhysRevE.64.036113|2001-08-27|b'89.75.-k><02.70.-c><07.05.Bx><89.70.+c'|b'Mathieu S. Capcarr\xc3\xa8re><Moshe Sipper',,,
10.1103/PhysRevE.64.031201|2001-08-06|b'61.20.Qg><64.60.Ak><64.60.Fr><05.70.Jk'|b'Tetsuo Kaneko',,,
10.1103/PhysRevE.64.036117|2001-08-28|b'05.50.+q><75.10.Nr><64.60.Fr'|b'S. L. A. de Queiroz><R. B. Stinchcombe',,,
10.1103/PhysRevE.64.057103|2001-10-24|b'05.50.+q><75.10.-b><64.60.Fr'|b'Emilio N. M. Cirillo><Francesca R. Nardi><Antonio D. Polosa',,,
10.1103/PhysRevE.64.050903|2001-10-30|b'87.16.-b><64.60.-i><82.70.-y><68.15.+e'|b'C.-M. Chen><C.F. Schmidt><P.D. Olmsted><F.C. MacKintosh',,,
10.1103/PhysRevE.64.025202|2001-07-19|b'05.45.Ac><89.75.Kd><47.20.Ky><03.75.Fi'|b'P. Coullet><N. Vandenberghe',,,
10.1103/PhysRevE.64.056305|2001-10-24|b'47.55.Mh><64.60.Ak><91.60.-x'|b'Jean-Raynald de Dreuzy><Philippe Davy><Brian Berkowitz',,,
10.1103/PhysRevE.64.056139|2001-10-30|b'64.60.-i'|b'Kumela Tafa><Sanjay Puri><Deepak Kumar',,,
10.1103/PhysRevE.64.041109|2001-09-25|b'64.60.Fr><75.40.Mg><75.40.Cx><75.50.Mm'|b'W. Korneta',,,
10.1103/PhysRevE.64.021403|2001-07-19|b'82.70.Dd><83.80.Hj><81.10.Dn><64.60.Qb'|b'Chia-Yi Yang><Wan Y. Shih><Wei-Heng Shih',,,
10.1103/PhysRevE.64.066112|2001-11-19|b'89.75.Hc><05.70.Ln><89.20.Hh><87.90.+y'|b'Robert M. May><Alun L. Lloyd',,,
10.1103/PhysRevE.64.026119|2001-07-24|b'64.60.Ak><61.41.+e><82.70.Gg><61.43.Fs'|b'Hans-Karl Janssen><Olaf Stenull',,,
10.1103/PhysRevE.64.057104|2001-10-24|b'05.50.+q><64.60.Cn><05.70.Fh'|b'Andrzej P\xc8\xa9kalski',,,
10.1103/PhysRevE.64.021404|2001-07-19|b'82.70.Gg><64.60.Ht><83.80.Sg'|b'Kurt Broderix><Timo Aspelmeier><Alexander K. Hartmann><Annette Zippelius',,,
10.1103/PhysRevE.64.011209|2001-06-28|b'64.70.Dv><44.35.+c><64.60.-i><81.30.Fb'|b'Markus H\xc3\xbctter',,,
10.1103/PhysRevE.64.026605|2001-07-18|b'41.20.-q><46.25.Cc><89.75.Da'|b'D. S. Clague><E. K. Wheeler',,,
10.1103/PhysRevE.64.016127|2001-06-26|b'05.50.+q><64.60.Ak><75.10.-b'|b'Hsiao-Ping Hsu><Simon C. Lin><Chin-Kun Hu',,,
10.1103/PhysRevE.64.069901|2001-11-20|b'05.40.-a><68.35.Fx><05.70.Ln><64.60.Ht><99.10.+g'|b'Youngkyun Jung><Kwangho Park><Hyun-Joo Kim><In-mook Kim',,,
10.1103/PhysRevE.64.017101|2001-06-22|b'64.60.Cn><02.60.Cb><05.70.Fh'|b'Rui Jiang><Qingsong Wu><Zuojin Zhu',,,
10.1103/PhysRevE.64.056102|2001-10-17|b'64.60.Ht><82.65.+r'|b'Da-yin Hua><Yu-qiang Ma',,,
10.1103/PhysRevE.64.036202|2001-08-14|b'05.45.-a><45.05.+x><64.60.-i'|b'S. V. Dmitriev><H. Jimbo><K. Abe><T. Shigenari',,,
10.1103/PhysRevE.64.016134|2001-06-28|b'64.60.Ht'|b'S. Bekhechi><A. Benyoussef><B. Ettaki><M. Loulidi><A. El Kenz><F. Hontinfinde',,,
10.1103/PhysRevE.64.047103|2001-09-20|b'89.75.-k><87.23.Ge><05.10.-a'|b'Marcelo Kuperman><Guillermo Abramson',,,
10.1103/PhysRevE.64.061902|2001-11-12|b'87.10.+e><64.60.Cn><05.70.-a><75.10.Hk'|b'W. K. Theumann><R. Erichsen, Jr.',,
10.1103/PhysRevE.64.016705|2001-06-26|b'02.70.-c><05.10.Cc><05.50.+q><64.60.Cn'|b'Nobuya Maeshima><Yasuhiro Hieida><Yasuhiro Akutsu><Tomotoshi Nishino><Kouichi Okunishi',,,
10.1103/PhysRevE.64.016108|2001-06-14|b'64.60.Ak><81.65.Cf'|b'Andrea Gabrielli><Miguel A. Mu\xc3\xb1oz><Bernard Sapoval',,,
10.1103/PhysRevE.64.036112|2001-08-27|b'64.60.Ak><75.10.Nr><61.43.Bn'|b'P. M. Duxbury><J. H. Meinke',,,
10.1103/PhysRevE.64.026114|2001-07-20|b'05.65.+b><02.60.Pn><75.10.Nr><64.60.Cn'|b'Stefan Boettcher><Allon G. Percus',,,
10.1103/PhysRevE.64.058101|2001-10-30|b'64.60.Ak><64.60.Ht><05.40.-a'|b'Hans-Karl Janssen',,,
10.1103/PhysRevE.64.026121|2001-07-24|b'02.50.-r><89.75.Da><05.65.+b'|b'K. I. Hopcraft><R. M. J. Tanner><E. Jakeman><J. P. Graves',,,
10.1103/PhysRevE.64.026702|2001-07-11|b'02.70.-c><89.20.Ff><05.65.+b><89.75.-k'|b'K. M. Lee><Hao Xu><H. F. Chau',,,
10.1103/PhysRevE.64.051909|2001-10-24|b'87.10.+e><02.50.-r><64.60.Ak'|b'Romualdo Pastor-Satorras><Ricard V. Sol\xc3\xa9',,,
10.1103/PhysRevE.63.016115|2000-12-27|b'64.60.Ht><92.40.Fb><92.40.Gc><68.70.+w'|b'Peter Sheridan Dodds><Daniel H. Rothman',,,
10.1103/PhysRevE.63.046103|2001-03-21|b'64.60.Cn><03.75.Fi><05.30.Jp'|b'Xian Zhi Wang',,,
10.1103/PhysRevE.63.011506|2000-12-20|b'61.25.Hq><64.60.-i><83.10.Rs'|b'C.-M. Chen><Y.-A. Fwu',,,
10.1103/PhysRevE.63.056110|2001-04-16|b'64.60.Cn><05.70.Ln><02.50.Ga'|b'J. S. Hager><J. Krug><V. Popkov><G. M. Sch\xc3\xbctz',,,
10.1103/PhysRevE.63.065203|2001-05-29|b'05.45.-a><05.10.-a><89.75.-k><89.70.+c'|b'P.-M. Binder><Jorge A. Plazas',,,
10.1103/PhysRevE.63.056113|2001-04-18|b'64.60.-i'|b'H. Kleinert><B. Van den Bossche',,,
10.1103/PhysRevE.63.011510|2000-12-27|b'61.25.Hq><64.60.Ht><61.20.Lc'|b'Kurt Broderix><Henning L\xc3\xb6we><Peter M\xc3\xbcller><Annette Zippelius',,,
10.1103/PhysRevE.63.066127|2001-05-25|b'64.60.Cn><05.40.-a><81.15.Aa><05.50.+q'|b'Juli\xc3\xa1n Candia><Ezequiel V. Albano',,,
10.1103/PhysRevE.63.050301|2001-04-19|b'45.70.Mg><47.54.+r><61.43.Hv><64.60.Ht'|b'D. W. Howell><Igor S. Aronson><G. W. Crabtree',,,
10.1103/PhysRevE.63.026115|2001-01-25|b'64.60.Ak><64.60.Cn><05.40.Jc><05.50.+q'|b'Adriaan M. J. Schakel',,,
10.1103/PhysRevE.63.066104|2001-05-15|b'05.70.Fh><64.70.-p><64.60.-i'|b'J. E. Flores-Mena><Marcia C. Barbosa><Yan Levin',,,
10.1103/PhysRevE.63.021504|2001-01-22|b'05.70.Fh><05.20.Jj><61.20.Gy><64.60.-i'|b'P. D. Gujrati',,,
10.1103/PhysRevE.63.046109|2001-03-28|b'64.60.-i><87.15.-v><03.65.Ge'|b'Su-Long Nyeo><I-Ching Yang',,,
10.1103/PhysRevE.63.046101|2001-03-19|b'64.60.Ak><45.70.Qj><02.30.Mv><05.10.Cc'|b'K. Nozaki><Y. Oono',,,
10.1103/PhysRevE.63.036119|2001-02-26|b'05.40.-a><82.40.Bj><64.60.Cn'|b'G. P. Saracco><E. V. Albano',,,
10.1103/PhysRevE.63.013901|2000-12-22|b'64.60.-i><87.14.Cc><68.15.+e'|b'J.-B. Fournier><L. Peliti',,,
10.1103/PhysRevE.63.036222|2001-02-27|b'05.45.-a><75.30.Kz><64.60.Ak><64.60.Fr'|b'Amin Jazaeri><Indubala I. Satija',,,
10.1103/PhysRevE.63.036101|2001-02-15|b'05.70.Ln><05.70.Jk><64.60.Ht><02.60.Dc'|b'Enrico Carlon><Malte Henkel><Ulrich Schollw\xc3\xb6ck',,,
10.1103/PhysRevE.63.026304|2001-01-25|b'47.20.Ma><68.08.Bc><64.60.My><83.50.Lh'|b'H. M\xc3\xbcller-Krumbhaar><H. Emmerich><E. Brener><M. Hartmann',,,
10.1103/PhysRevE.63.046206|2001-03-22|b'05.45.Tp><84.35.+i><05.50.+q><64.60.Ak'|b'Xin-She Yang',,,
10.1103/PhysRevE.63.063101|2001-05-24|b'05.40.-a><64.60.Ak><87.10.+e'|b'J\xc3\xb6rn Davidsen><Norbert L\xc3\xbcthje',,,
10.1103/PhysRevE.63.041605|2001-03-29|b'68.35.Rh><68.35.Md><64.60.Fr><68.15.+e'|b'A. Mukhopadhyay><B. M. Law',,,
10.1103/PhysRevE.63.036109|2001-02-21|b'64.60.Ht><05.45.-a><05.10.Gg><05.50.+q'|b'H. Fujisaka><H. Tutu><P. A. Rikvold',,,
10.1103/PhysRevE.63.041914|2001-03-29|b'87.16.Ac><87.16.Dg><87.15.Kg><64.60.Cn'|b'Vesselka P. Ivanova><Thomas Heimburg',,,
10.1103/PhysRevE.63.031103|2001-02-20|b'05.40.-a><68.35.Rh><64.60.Cn'|b'Javier Buceta><Juan M. R. Parrondo><F. Javier de la Rubia',,,
10.1103/PhysRevE.63.066110|2001-05-18|b'05.70.Np><75.50.Lk><68.35.Ct><64.60.Ht'|b'E. T. Sepp\xc3\xa4l\xc3\xa4><M. J. Alava><P. M. Duxbury',,,
10.1103/PhysRevE.63.056115|2001-04-19|b'05.40.Fb><05.50.+q><05.65.+b><64.60.Fr'|b'Himanshu Agrawal><Deepak Dhar',,,
10.1103/PhysRevE.63.055101|2001-04-09|b'64.60.Ak><05.10.Cc><05.50.+q><11.10.Hi'|b'Y. Meurice',,,
10.1103/PhysRevE.63.061904|2001-05-23|b'87.23.Cc><05.10.-a><05.40.Fb><64.60.Ht'|b'Gy\xc3\xb6rgy Szab\xc3\xb3><Tam\xc3\xa1s Cz\xc3\xa1r\xc3\xa1n',,,
10.1103/PhysRevE.63.066118|2001-05-22|b'05.70.Jk><64.60.Ht><05.70.Ln'|b'U. L. Fulco><D. N. Messias><M. L. Lyra',,,
10.1103/PhysRevE.63.013902|2000-12-22|b'64.60.-i><87.14.Cc><68.15.+e><82.70.-y'|b'C. -M. Chen',,,
10.1103/PhysRevE.63.051403|2001-04-25|b'47.55.Mh><05.45.Df><61.43.Hv><64.60.Ak'|b'J. S. Andrade, Jr.><A. D. Ara\xc3\xbajo><S. V. Buldyrev><S. Havlin><H. E. Stanley',,
10.1103/PhysRevE.63.066130|2001-05-25|b'64.60.Ht><02.70.Rr><75.10.Hk'|b'B. Zheng><H. J. Luo',,,
10.1103/PhysRevE.63.032601|2001-02-23|b'64.60.Ak><05.40.-a><81.10.Aj'|b'Xiao-Hong Wang><Shlomo Havlin><Moshe Schwartz',,,
10.1103/PhysRevE.63.036125|2001-02-27|b'05.10.Cc><05.10.Ln><64.60.Ht'|b'Qing Hou><Nigel Goldenfeld><Alan McKane',,,
10.1103/PhysRevE.63.061108|2001-05-23|b'64.60.Ak><05.20.-y><61.43.Hv'|b'J. Quintanilla',,,
10.1103/PhysRevE.63.011507|2000-12-20|b'68.15.+e><68.35.Rh><05.70.Jk><64.60.Fr'|b'Ashis Mukhopadhyay><Bruce M. Law',,,
10.1103/PhysRevE.63.056105|2001-04-12|b'64.60.Qb><61.72.Lk><61.72.Mm'|b'Alexander L. Korzhenevskii><Richard Bausch><Rudi Schmitz',,,
10.1103/PhysRevE.63.051103|2001-04-13|b'05.20.-y><36.20.-r><03.65.-w><64.60.Ak'|b'Sutapa Mukherji><Somendra M. Bhattacharjee',,,
10.1103/PhysRevE.63.025103|2001-01-24|b'64.60.Ak><05.60.-k><72.80.Ng'|b'Hans-Karl Janssen><Olaf Stenull',,,
10.1103/PhysRevE.63.026108|2001-01-23|b'64.60.Fr><64.70.Ja><61.41.+e'|b'Kiwing To',,,
10.1103/PhysRevE.63.016117|2000-12-27|b'64.60.Ht><92.40.Fb><92.40.Gc><68.70.+w'|b'Peter Sheridan Dodds><Daniel H. Rothman',,,
10.1103/PhysRevE.63.011202|2000-12-18|b'65.20.+w><64.70.Ja><64.30.+t><64.60.My'|b'Ivan Saika-Voivod><Francesco Sciortino><Peter H. Poole',,,
10.1103/PhysRevE.63.036122|2001-02-27|b'64.60.Ht><62.20.Mk><75.60.Ej><02.70.Rr'|b'Guang-Ping Zheng><Mo Li',,,
10.1103/PhysRevE.63.051108|2001-04-20|b'05.40.-a><64.60.Ak'|b'Grzegorz Kondrat><Andrzej P\xc8\xa9kalski',,,
10.1103/PhysRevE.63.066122|2001-05-24|b'64.60.Cn><05.50.+q><05.70.-a'|b'Alain Verberkmoes><Bernard Nienhuis',,,
10.1103/PhysRevE.63.061109|2001-05-24|b'64.60.Qb><68.03.Fg><05.70.-a'|b'A. A. Lushnikov><M. Kulmala',,,
10.1103/PhysRevE.63.056128|2001-04-26|b'64.60.Ak><64.60.Fr><68.35.Rh><05.70.Np'|b'Olaf Stenull><Hans-Karl Janssen><Klaus Oerding',,,
10.1103/PhysRevE.63.066109|2001-05-18|b'05.50.+q><75.60.Ch><75.50.Lk><64.60.Ak'|b'E. T. Sepp\xc3\xa4l\xc3\xa4><M. J. Alava',,,
10.1103/PhysRevE.63.066119|2001-05-22|b'64.60.-i><75.60.-d><75.70.-i><75.40.Mg'|b'Hyunbum Jang><Malcolm J. Grimson',,,
10.1103/PhysRevE.63.066131|2001-05-29|b'64.60.-i><05.20.-y'|b'Peter Klinko><Bruce N. Miller><Igor Prokhorenkov',,,
10.1103/PhysRevE.63.056119|2001-04-20|b'05.70.Ln><64.60.Cn><87.10.+e'|b'Tibor Antal><Michel Droz',,,
10.1103/PhysRevE.63.016109|2000-12-20|b'05.70.Ln><64.60.Ak><64.60.Ht'|b'Haye Hinrichsen',,,
10.1103/PhysRevE.63.046115|2001-03-29|b'64.60.-i'|b'Kumela Tafa><Sanjay Puri><Deepak Kumar',,,
10.1103/PhysRevE.63.026116|2001-01-26|b'05.70.Fh><64.60.Ht><75.10.Hk'|b'Edoardo Milotti',,,
10.1103/PhysRevE.63.021406|2001-01-26|b'82.70.Dd><05.70.Jk><51.20.+d><64.60.Ht'|b'Jan K. G. Dhont><Norman J. Wagner',,,
10.1103/PhysRevE.63.036102|2001-02-15|b'05.70.Ln><64.60.Ak><64.60.Ht'|b'Haye Hinrichsen',,,
10.1103/PhysRevE.63.016103|2000-12-18|b'64.60.Fr><05.50.+q><75.10.Hk'|b'D. Fioravanti><G. Mussardo><P. Simon',,,
10.1103/PhysRevE.63.021703|2001-01-18|b'64.70.Md><61.30.Gd><64.60.Kw><77.84.-s'|b'Val\xc3\xa9ry Bourny><Hiroshi Orihara',,,
10.1103/PhysRevE.63.016113|2000-12-21|b'05.70.Jk><64.60.-i><75.40.Mg'|b'X. S. Chen><V. Dohm',,,
10.1103/PhysRevE.63.039901|2001-02-20|b'64.60.Ak><02.50.-r><99.10.+g'|b'Martin Z. Bazant',,,
10.1103/PhysRevE.63.056121|2001-04-24|b'02.50.Le><87.23.Ge><05.70.Ln><64.60.Ht'|b'J. A. F. Heimel><A. C. C. Coolen',,,
10.1103/PhysRevE.63.041111|2001-03-27|b'05.20.Gg><64.60.-i><05.50.+q'|b'S. Grollau><E. Kierlik><M. L. Rosinberg><G. Tarjus',,,
10.1103/PhysRevE.63.011509|2000-12-22|b'82.70.Dd><64.60.Cn><05.40.-a'|b'A. Fern\xc3\xa1ndez-Barbero><B. Vincent',,,
10.1103/PhysRevE.63.057103|2001-04-18|b'05.40.-a><64.60.Ht><05.70.Ln><68.35.Fx'|b'Francesca Colaiori><M. A. Moore',,,
10.1103/PhysRevE.63.025104|2001-01-26|b'62.20.Mk><64.60.Fr><05.40.-a'|b'I. L. Menezes-Sobrinho><A. T. Bernardes><J. G. Moreira',,,
10.1103/PhysRevE.63.010101|2000-12-19|b'64.10.+h><64.70.Ja><61.20.Gy><64.60.Fr'|b'Matthias Schmidt',,,
10.1103/PhysRevE.63.047103|2001-03-27|b'64.60.Cn><02.60.Pn><02.70.Rr><89.70.+c'|b'M. Andrecut><M. K. Ali',,,
10.1103/PhysRevE.63.031108|2001-02-26|b'05.20.Jj><05.50.+q><05.70.Fh><64.60.-i'|b'Benjamin P. Vollmayr-Lee><Erik Luijten',,,
10.1103/PhysRevE.63.046113|2001-03-28|b'64.60.Ak'|b'M. Latva-Kokko><J. M\xc3\xa4kinen><J. Timonen',,,
10.1103/PhysRevE.63.036120|2001-02-27|b'64.60.Ak><05.45.Df><61.43.-j'|b'V. V. Novikov><K. W. Wojciechowski><D. V. Belov><V. P. Privalko',,,
10.1103/PhysRevE.63.036104|2001-02-15|b'64.60.Ht><64.60.Cn><68.35.Rh><81.10.Aj'|b'Esteban Moro><Rodolfo Cuerno',,,
10.1103/PhysRevE.63.037104|2001-02-27|b'64.60.Cn><05.10.-a><64.70.Dv'|b'Willem K. Kegel',,,
10.1103/PhysRevE.63.056108|2001-04-16|b'05.70.Ln><82.20.Wt><64.60.-i><05.40.-a'|b'G\xc3\xa9za \xc3\x93dor',,,
10.1103/PhysRevE.63.055104|2001-04-25|b'64.60.-i><64.60.Ak><05.10.Cc'|b'Inseob Hahn><Fang Zhong><M. Barmatz><Rudolf Haussmann><Joseph Rudnick',,,
10.1103/PhysRevE.63.021704|2001-01-23|b'61.30.Cz><64.60.Kw><64.70.Md'|b'A. E. Jacobs><D. Mukamel><D. W. Allender',,,
10.1103/PhysRevE.63.036118|2001-02-23|b'64.60.My><05.40.-a><05.50.+q><75.40.Gb'|b'V. Spirin><P. L. Krapivsky><S. Redner',,,
10.1103/PhysRevE.63.041109|2001-03-22|b'05.40.-a><64.60.Ak><02.50.Ey'|b'Jef Hooyberghs><Carlo Vanderzande',,,
10.1103/PhysRevE.63.059903|2001-04-23|b'64.60.Ht><05.45.-a><05.10.Gg><05.50.+q><99.10.+g'|b'H. Fujisaka><H. Tutu><P. A. Rikvold',,,
10.1103/PhysRevE.63.027101|2001-01-09|b'64.60.Ak'|b'G. Sadasiv><Yirong Meng',,,
10.1103/PhysRevE.63.065204|2001-05-29|b'05.45.Xt><64.60.Cn'|b'Nikolai F. Rulkov><Clifford Tureman Lewis',,,
10.1103/PhysRevE.63.061101|2001-05-15|b'02.50.Le><05.40.-a><64.60.Ak><89.90.+n'|b'Lorenzo Giada><Matteo Marsili',,,
10.1103/PhysRevE.63.021106|2001-01-24|b'05.40.-a><68.35.Fx><05.70.Ln><64.60.Ht'|b'Gang Tang><Benkun Ma',,,
10.1103/PhysRevE.63.036115|2001-02-22|b'05.70.Fh><64.60.-i><89.40.+k'|b'Takashi Nagatani',,,
10.1103/PhysRevE.63.060701|2001-05-24|b'42.70.Df><05.45.-a><05.70.Np><64.60.-i'|b'M. G. Clerc><S. Residori><C. S. Riera',,,
10.1103/PhysRevE.63.046116|2001-03-29|b'05.45.-a><68.35.Rh><05.50.+q><64.60.-i'|b'Franco Bagnoli><Nino Boccara><Ra\xc3\xbal Rechtman',,,
10.1103/PhysRevE.63.061401|2001-05-15|b'82.70.Dd><05.70.Jk><47.15.-x><64.60.Ht'|b'T. A. J. Lenstra><J. K. G. Dhont',,,
10.1103/PhysRevE.63.026113|2001-01-24|b'64.60.Ht><68.35.Rh><68.35.Ja><75.10.Hk'|b'L. Roters><S. L\xc3\xbcbeck><K. D. Usadel',,,
10.1103/PhysRevE.63.051501|2001-04-06|b'64.70.Dv><05.20.Jj><64.60.Cn'|b'Hyung-June Woo><Xueyu Song',,,
10.1103/PhysRevE.63.036114|2001-02-22|b'64.60.-i><05.70.Ln'|b'R. Rajesh><Satya N. Majumdar',,,
10.1103/PhysRevE.63.037101|2001-02-20|b'05.50.+q><64.60.Cn'|b'Katarina Uzelac><Zvonko Glumac><Ante Ani\xc4\x8di\xc4\x87',,,
10.1103/PhysRevE.63.036131|2001-02-27|b'64.60.Ak><05.20.-y><61.20.Lc'|b'Philippe Jund><R\xc3\xa9mi Jullien><Ian Campbell',,,
10.1103/PhysRevE.63.041801|2001-03-21|b'61.41.+e><05.70.Jk><64.60.Ak><64.60.Kw'|b'Marco Baiesi><Enrico Carlon><Enzo Orlandini><Attilio L. Stella',,,
10.1103/PhysRevE.63.061806|2001-05-23|b'83.50.-v><64.60.Cn'|b'Derek Y. C. Chan',,,
10.1103/PhysRevE.63.036124|2001-02-27|b'05.50.+q><64.60.Cn><75.10.Nr><75.10.Hk'|b'Avishay Efrat><Moshe Schwartz',,,
10.1103/PhysRevE.63.020202|2001-01-25|b'51.20.+d><64.60.Ht'|b'Palash Das><Jayanta K. Bhattacharjee',,,
10.1103/PhysRevE.63.066129|2001-05-25|b'81.40.Np><05.70.Jk><64.60.Ak'|b'S. Gluzman><D. Sornette',,,
10.1103/PhysRevE.63.051507|2001-04-26|b'02.70.Rr><05.70.Jk><64.60.Fr><64.70.Fx'|b'G. Orkoulas><Michael E. Fisher><A. Z. Panagiotopoulos',,,
10.1103/PhysRevE.63.041116|2001-03-29|b'05.40.Fb><64.60.Ak><64.60.Ht'|b'Daniel Vernon><Martin Howard',,,
10.1103/PhysRevE.63.016102|2000-12-18|b'05.50.+q><05.10.Gg><64.60.Cn'|b'Kwan-tai Leung',,,
10.1103/PhysRevE.63.026218|2001-01-26|b'05.45.-a><64.60.Ht><02.30.Hq'|b'C. Degli Esposti Boschi><L. Ferrari',,,
10.1103/PhysRevE.63.066116|2001-05-22|b'89.75.Fb><05.45.-a><02.50.-r><05.70.-a'|b'Xavier Calbet><Ricardo L\xc3\xb3pez-Ruiz',,,
10.1103/PhysRevE.63.046102|2001-03-21|b'64.60.Ht><05.40.-a><05.70.Ln'|b'Achille Giacometti><Maurice Rossi',,,
10.1103/PhysRevE.63.051803|2001-04-25|b'36.20.Ey><05.40.-a><75.10.Nr><64.60.Cn'|b'Yohannes Shiferaw><Yadin Y. Goldschmidt',,,
10.1103/PhysRevE.63.016116|2000-12-27|b'64.60.Ht><92.40.Fb><92.40.Gc><68.70.+w'|b'Peter Sheridan Dodds><Daniel H. Rothman',,,
10.1103/PhysRevE.63.046111|2001-03-28|b'05.60.-k><02.50.Ey><05.70.Ln><64.60.Ht'|b'Jordan Brankov><Nina Pesheva',,,
10.1103/PhysRevE.63.065103|2001-05-25|b'05.70.Ln><64.60.Ak><64.60.Ht'|b'Kwangho Park><Haye Hinrichsen><In-mook Kim',,,
10.1103/PhysRevE.63.056117|2001-04-20|b'64.60.Ak><89.40.+k'|b'Lei Wang><Bing-Hong Wang><Bambi Hu',,,
10.1103/PhysRevE.63.026110|2001-01-24|b'64.60.Ak'|b'David Carpentier><Pierre Le Doussal',,,
10.1103/PhysRevE.63.042101|2001-03-19|b'64.10.+h><64.60.Ht'|b'M. Santos><W. Figueiredo',,,
10.1103/PhysRevE.63.065102|2001-05-24|b'68.35.Rh><64.60.Fr><68.35.Md'|b'Z. Borjan><P. J. Upton',,,
10.1103/PhysRevE.63.016112|2000-12-21|b'64.60.Cn><64.60.Fr><42.50.Lc'|b'Parongama Sen',,,
10.1103/PhysRevE.63.046106|2001-03-26|b'64.60.-i'|b'W. Strepp><S. Sengupta><P. Nielaba',,,
10.1103/PhysRevE.63.056102|2001-04-11|b'64.60.Fr><05.70.Jk><68.35.Rh><75.40.Cx'|b'Z. E. Usatenko><M. A. Shpot><Chin-Kun Hu',,,
10.1103/PhysRevE.63.016119|2000-12-27|b'05.10.Cc><64.60.Cn><47.54.+r'|b'Y. Shiwa',,,
10.1103/PhysRevE.63.051303|2001-04-16|b'45.70.Ht><64.60.Ak><05.45.Xt><05.65.+b'|b'Eric J. Friedman><A. S. Landsberg',,,
10.1103/PhysRevE.63.051703|2001-04-18|b'64.70.Md><64.60.Cn><68.08.Bc'|b'Marjolein Dijkstra><Ren\xc3\xa9 van Roij><Robert Evans',,,
10.1103/PhysRevE.63.026114|2001-01-25|b'64.60.Ht><75.10.Hk'|b'L. L. Gon\xc3\xa7alves><M. L\xc3\xb3pez de Haro><J. Tag\xc3\xbce\xc3\xb1a-Mart\xc3\xadnez',,,
10.1103/PhysRevE.63.021103|2001-01-18|b'05.40.-a><64.60.Ak><64.60.Ht'|b'N. M. Shnerb><E. Bettelheim><Y. Louzoun><O. Agam><S. Solomon',,,
10.1103/PhysRevE.63.066105|2001-05-16|b'64.60.Qb><05.70.Jk><87.14.Ee'|b'Richard P. Sear',,,
10.1103/PhysRevE.63.016306|2000-12-21|b'47.27.Nz><64.60.Ht'|b'Amit Kr. Chattopadhyay><Jayanta K. Bhattacharjee',,,
10.1103/PhysRevE.63.037103|2001-02-27|b'05.70.Fh><11.30.Qc><11.30.Rd><64.60.-i'|b'N. E. Ligterink><N. R. Walet><R. F. Bishop',,,
10.1103/PhysRevE.63.036103|2001-02-15|b'64.60.Ak><05.40.-a><72.70.+m'|b'Olaf Stenull><Hans-Karl Janssen',,,
10.1103/PhysRevE.63.026103|2001-01-18|b'05.70.Jk><64.60.Ak><64.60.Fr'|b'Hassan Chamati><Nicholay S. Tonchev',,,
10.1103/PhysRevE.63.035101|2001-02-27|b'64.60.Ht><02.70.Rr><75.10.Hk'|b'H. P. Ying><B. Zheng><Y. Yu><S. Trimper',,,
10.1103/PhysRevE.63.036123|2001-02-27|b'64.60.Qb><05.70.Fh><02.60.Nm><05.30.Jp'|b'Y. Drossinos><P. G. Kevrekidis><P. G. Georgopoulos',,,
10.1103/PhysRevE.63.011505|2000-12-19|b'64.70.Pf><64.60.Cn'|b'Sudha Srivastava><Shankar P. Das',,,
10.1103/PhysRevE.63.066107|2001-05-17|b'05.10.-a><05.50.+q><64.60.Cn><75.10.Hk'|b'Seung-Yeon Kim><Richard J. Creswick',,,
10.1103/PhysRevE.63.016120|2000-12-27|b'64.60.Ht><75.10.Hk><64.60.Qb><05.40.-a'|b'G. Korniss><C. J. White><P. A. Rikvold><M. A. Novotny',,,
